site,link,date,year,rep,elev_m,bench,transect,meter_on_rock,myt_type,myt_present,near_lowerlimit,zone,year_zone,top_spp,bottom_spp,notes,n_layers,layer,species
Davenport,Davenport_5,5/10/2015,2015,5,0.14,1,5,1.25,,0,0,zone3,2015_zone3,A_xanthogrammica,A_xanthogrammica,,1,layer1,A_xanthogrammica
Davenport,Davenport_5,5/10/2015,2015,5,0.09,1,5,1.3,,0,0,zone3,2015_zone3,A_xanthogrammica,A_xanthogrammica,,1,layer1,A_xanthogrammica
Davenport,Davenport_5,5/10/2015,2015,5,0.04,1,5,1.35,,0,0,zone3,2015_zone3,A_elegantissima,A_elegantissima,,1,layer1,A_elegantissima
Davenport,Davenport_6,5/10/2015,2015,6,1.64,1,6,0,bed,1,0,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.591944444,1,6,0.05,bed,1,0,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.543888889,1,6,0.1,bed,1,0,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.495833333,1,6,0.15,bed,1,0,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.447777778,1,6,0.2,bed,1,0,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.438166667,1,6,0.21,bed,1,0,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.428555556,1,6,0.22,bed,1,0,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.418944444,1,6,0.23,bed,1,0,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.409333333,1,6,0.24,bed,1,0,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.399722222,1,6,0.25,bed,1,0,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.390111111,1,6,0.26,bed,1,0,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.3805,1,6,0.27,bed,1,0,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.370888889,1,6,0.28,bed,1,0,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.361277778,1,6,0.29,bed,1,0,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.351666667,1,6,0.3,bed,1,0,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.342055556,1,6,0.31,bed,1,0,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.332444444,1,6,0.32,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.322833333,1,6,0.33,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.313222222,1,6,0.34,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.303611111,1,6,0.35,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.294,1,6,0.36,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.284388889,1,6,0.37,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.274777778,1,6,0.38,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.265166667,1,6,0.39,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.255555556,1,6,0.4,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.245944444,1,6,0.41,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.236333333,1,6,0.42,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.226722222,1,6,0.43,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.217111111,1,6,0.44,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.2075,1,6,0.45,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.197888889,1,6,0.46,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.188277778,1,6,0.47,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.178666667,1,6,0.48,bed,1,1,bed,2015_bed,pollicipes,pollicipes,,1,layer1,pollicipes
Davenport,Davenport_6,5/10/2015,2015,6,1.169055556,1,6,0.49,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.159444444,1,6,0.5,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.149833333,1,6,0.51,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.140222222,1,6,0.52,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.130611111,1,6,0.53,bed,1,1,bed,2015_bed,pollicipes,mytilus,,2,layer1,pollicipes
Davenport,Davenport_6,5/10/2015,2015,6,1.130611111,1,6,0.53,bed,1,1,bed,2015_bed,pollicipes,mytilus,,2,layer2,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.121,1,6,0.54,bed,1,1,bed,2015_bed,pollicipes,pollicipes,,1,layer1,pollicipes
Davenport,Davenport_6,5/10/2015,2015,6,1.111388889,1,6,0.55,bed,1,1,bed,2015_bed,pollicipes,pollicipes,,1,layer1,pollicipes
Davenport,Davenport_6,5/10/2015,2015,6,1.101777778,1,6,0.56,bed,1,1,bed,2015_bed,pollicipes,pollicipes,,1,layer1,pollicipes
Davenport,Davenport_6,5/10/2015,2015,6,1.092166667,1,6,0.57,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.082555556,1,6,0.58,,0,1,bed,2015_bed,phragmatopoma,phragmatopoma,,1,layer1,phragmatopoma
Davenport,Davenport_6,5/10/2015,2015,6,1.072944444,1,6,0.59,,0,1,bed,2015_bed,phragmatopoma,phragmatopoma,,1,layer1,phragmatopoma
Davenport,Davenport_6,5/10/2015,2015,6,1.063333333,1,6,0.6,,0,1,bed,2015_bed,pollicipes,phragmatopoma,,2,layer1,pollicipes
Davenport,Davenport_6,5/10/2015,2015,6,1.063333333,1,6,0.6,,0,1,bed,2015_bed,pollicipes,phragmatopoma,,2,layer2,phragmatopoma
Davenport,Davenport_6,5/10/2015,2015,6,1.053722222,1,6,0.61,,0,1,bed,2015_bed,pollicipes,phragmatopoma,,2,layer1,pollicipes
Davenport,Davenport_6,5/10/2015,2015,6,1.053722222,1,6,0.61,,0,1,bed,2015_bed,pollicipes,phragmatopoma,,2,layer2,phragmatopoma
Davenport,Davenport_6,5/10/2015,2015,6,1.044111111,1,6,0.62,,0,1,bed,2015_bed,phragmatopoma,phragmatopoma,,1,layer1,phragmatopoma
Davenport,Davenport_6,5/10/2015,2015,6,1.0345,1,6,0.63,,0,1,bed,2015_bed,pollicipes,phragmatopoma,,2,layer1,pollicipes
Davenport,Davenport_6,5/10/2015,2015,6,1.0345,1,6,0.63,,0,1,bed,2015_bed,pollicipes,phragmatopoma,,2,layer2,phragmatopoma
Davenport,Davenport_6,5/10/2015,2015,6,1.024888889,1,6,0.64,,0,1,bed,2015_bed,mastocarpus_jardinii,mastocarpus_jardinii,,1,layer1,mastocarpus_jardinii
Davenport,Davenport_6,5/10/2015,2015,6,1.015277778,1,6,0.65,,0,1,bed,2015_bed,pollicipes,pollicipes,,1,layer1,pollicipes
Davenport,Davenport_6,5/10/2015,2015,6,1.005666667,1,6,0.66,bed,1,1,bed,2015_bed,mytilus,phragmatopoma,,2,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,1.005666667,1,6,0.66,bed,1,1,bed,2015_bed,mytilus,phragmatopoma,,2,layer2,phragmatopoma
Davenport,Davenport_6,5/10/2015,2015,6,0.996055556,1,6,0.67,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,0.986444444,1,6,0.68,bed,1,1,bed,2015_bed,pollicipes,mytilus,,2,layer1,pollicipes
Davenport,Davenport_6,5/10/2015,2015,6,0.986444444,1,6,0.68,bed,1,1,bed,2015_bed,pollicipes,mytilus,,2,layer2,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,0.976833333,1,6,0.69,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,0.967222222,1,6,0.7,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,0.957611111,1,6,0.71,bed,1,1,bed,2015_bed,pollicipes,pollicipes,,1,layer1,pollicipes
Davenport,Davenport_6,5/10/2015,2015,6,0.948,1,6,0.72,bed,1,1,bed,2015_bed,pollicipes,pollicipes,,1,layer1,pollicipes
Davenport,Davenport_6,5/10/2015,2015,6,0.938388889,1,6,0.73,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,0.928777778,1,6,0.74,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,0.919166667,1,6,0.75,bed,1,1,bed,2015_bed,mytilus,phragmatopoma,,2,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,0.919166667,1,6,0.75,bed,1,1,bed,2015_bed,mytilus,phragmatopoma,,2,layer2,phragmatopoma
Davenport,Davenport_6,5/10/2015,2015,6,0.909555556,1,6,0.76,bed,1,1,bed,2015_bed,mytilus,phragmatopoma,,2,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,0.909555556,1,6,0.76,bed,1,1,bed,2015_bed,mytilus,phragmatopoma,,2,layer2,phragmatopoma
Davenport,Davenport_6,5/10/2015,2015,6,0.899944444,1,6,0.77,bed,1,1,bed,2015_bed,mytilus,phragmatopoma,,2,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,0.899944444,1,6,0.77,bed,1,1,bed,2015_bed,mytilus,phragmatopoma,,2,layer2,phragmatopoma
Davenport,Davenport_6,5/10/2015,2015,6,0.890333333,1,6,0.78,patch,1,1,contraction,2015_contraction,pollicipes,phragmatopoma,,2,layer1,pollicipes
Davenport,Davenport_6,5/10/2015,2015,6,0.890333333,1,6,0.78,patch,1,1,contraction,2015_contraction,pollicipes,phragmatopoma,,2,layer2,phragmatopoma
Davenport,Davenport_6,5/10/2015,2015,6,0.880722222,1,6,0.79,patch,1,1,contraction,2015_contraction,pollicipes,phragmatopoma,,2,layer1,pollicipes
Davenport,Davenport_6,5/10/2015,2015,6,0.880722222,1,6,0.79,patch,1,1,contraction,2015_contraction,pollicipes,phragmatopoma,,2,layer2,phragmatopoma
Davenport,Davenport_6,5/10/2015,2015,6,0.871111111,1,6,0.8,,0,1,contraction,2015_contraction,phragmatopoma,phragmatopoma,,1,layer1,phragmatopoma
Davenport,Davenport_6,5/10/2015,2015,6,0.823055556,1,6,0.85,,0,0,zone2,2015_zone2,crustose_coraline,phragmatopoma,,2,layer1,crustose_coraline
Davenport,Davenport_6,5/10/2015,2015,6,0.823055556,1,6,0.85,,0,0,zone2,2015_zone2,crustose_coraline,phragmatopoma,,2,layer2,phragmatopoma
Davenport,Davenport_6,5/10/2015,2015,6,0.775,1,6,0.9,,0,0,zone2,2015_zone2,phragmatopoma,phragmatopoma,,1,layer1,phragmatopoma
Davenport,Davenport_6,5/10/2015,2015,6,0.726944444,1,6,0.95,patch,1,0,zone2,2015_zone2,mytilus,phragmatopoma,,2,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,0.726944444,1,6,0.95,patch,1,0,zone2,2015_zone2,mytilus,phragmatopoma,,2,layer2,phragmatopoma
Davenport,Davenport_6,5/10/2015,2015,6,0.678888889,1,6,1,patch,1,0,zone2,2015_zone2,crustose_coraline,phragmatopoma,,3,layer1,crustose_coraline
Davenport,Davenport_6,5/10/2015,2015,6,0.678888889,1,6,1,patch,1,0,zone2,2015_zone2,crustose_coraline,phragmatopoma,,3,layer2,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,0.678888889,1,6,1,patch,1,0,zone2,2015_zone2,crustose_coraline,phragmatopoma,,3,layer3,phragmatopoma
Davenport,Davenport_6,5/10/2015,2015,6,0.630833333,1,6,1.05,patch,1,0,zone2,2015_zone2,mytilus,phragmatopoma,,2,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,0.630833333,1,6,1.05,patch,1,0,zone2,2015_zone2,mytilus,phragmatopoma,,2,layer2,phragmatopoma
Davenport,Davenport_6,5/10/2015,2015,6,0.582777778,1,6,1.1,,0,0,zone3,2015_zone3,phragmatopoma,phragmatopoma,,1,layer1,phragmatopoma
Davenport,Davenport_6,5/10/2015,2015,6,0.534722222,1,6,1.15,,0,0,zone3,2015_zone3,crustose_coraline,phragmatopoma,,3,layer1,crustose_coraline
Davenport,Davenport_6,5/10/2015,2015,6,0.534722222,1,6,1.15,,0,0,zone3,2015_zone3,crustose_coraline,phragmatopoma,,3,layer2,balanus
Davenport,Davenport_6,5/10/2015,2015,6,0.534722222,1,6,1.15,,0,0,zone3,2015_zone3,crustose_coraline,phragmatopoma,,3,layer3,phragmatopoma
Davenport,Davenport_6,5/10/2015,2015,6,0.486666667,1,6,1.2,,0,0,zone3,2015_zone3,crustose_coraline,pollicipes,,2,layer1,crustose_coraline
Davenport,Davenport_6,5/10/2015,2015,6,0.486666667,1,6,1.2,,0,0,zone3,2015_zone3,crustose_coraline,pollicipes,,2,layer2,pollicipes
Davenport,Davenport_6,5/10/2015,2015,6,0.438611111,1,6,1.25,,0,0,zone3,2015_zone3,A_elegantissima,phragmatopoma,,2,layer1,A_elegantissima
Davenport,Davenport_6,5/10/2015,2015,6,0.438611111,1,6,1.25,,0,0,zone3,2015_zone3,A_elegantissima,phragmatopoma,,2,layer2,phragmatopoma
Davenport,Davenport_6,5/10/2015,2015,6,0.390555556,1,6,1.3,,0,0,zone3,2015_zone3,phragmatopoma,mastocarpus_sporophyte,,2,layer1,phragmatopoma
Davenport,Davenport_6,5/10/2015,2015,6,0.390555556,1,6,1.3,,0,0,zone3,2015_zone3,phragmatopoma,mastocarpus_sporophyte,,2,layer2,mastocarpus_sporophyte
Davenport,Davenport_6,5/10/2015,2015,6,0.3425,1,6,1.35,patch,1,0,zone3,2015_zone3,mytilus,phragmatopoma,,2,layer1,mytilus
Davenport,Davenport_6,5/10/2015,2015,6,0.3425,1,6,1.35,patch,1,0,zone3,2015_zone3,mytilus,phragmatopoma,,2,layer2,phragmatopoma
Davenport,Davenport_6,5/10/2015,2015,6,0.294444444,1,6,1.4,,0,0,zone3,2015_zone3,mazzaella_splendens,phragmatopoma,,2,layer1,mazzaella_splendens
Davenport,Davenport_6,5/10/2015,2015,6,0.294444444,1,6,1.4,,0,0,zone3,2015_zone3,mazzaella_splendens,phragmatopoma,,2,layer2,phragmatopoma
Davenport,Davenport_6,5/10/2015,2015,6,0.246388889,1,6,1.45,,0,0,zone3,2015_zone3,mazzaella_splendens,phragmatopoma,,2,layer1,mazzaella_splendens
Davenport,Davenport_6,5/10/2015,2015,6,0.246388889,1,6,1.45,,0,0,zone3,2015_zone3,mazzaella_splendens,phragmatopoma,,2,layer2,phragmatopoma
Davenport,Davenport_6,5/10/2015,2015,6,0.198333333,1,6,1.5,,0,0,zone3,2015_zone3,crustose_coraline,phragmatopoma,,2,layer1,crustose_coraline
Davenport,Davenport_6,5/10/2015,2015,6,0.198333333,1,6,1.5,,0,0,zone3,2015_zone3,crustose_coraline,phragmatopoma,,2,layer2,phragmatopoma
Davenport,Davenport_6,5/10/2015,2015,6,0.150277778,1,6,1.55,,0,0,zone3,2015_zone3,crustose_coraline,mastocarpus_sporophyte,,2,layer1,crustose_coraline
Davenport,Davenport_6,5/10/2015,2015,6,0.150277778,1,6,1.55,,0,0,zone3,2015_zone3,crustose_coraline,mastocarpus_sporophyte,,2,layer2,mastocarpus_sporophyte
Davenport,Davenport_6,5/10/2015,2015,6,0.102222222,1,6,1.6,,0,0,zone3,2015_zone3,crustose_coraline,mastocarpus_sporophyte,,2,layer1,crustose_coraline
Davenport,Davenport_6,5/10/2015,2015,6,0.102222222,1,6,1.6,,0,0,zone3,2015_zone3,crustose_coraline,mastocarpus_sporophyte,,2,layer2,mastocarpus_sporophyte
Davenport,Davenport_6,5/10/2015,2015,6,0.054166667,1,6,1.65,,0,0,zone3,2015_zone3,crustose_coraline,mastocarpus_sporophyte,,2,layer1,crustose_coraline
Davenport,Davenport_6,5/10/2015,2015,6,0.054166667,1,6,1.65,,0,0,zone3,2015_zone3,crustose_coraline,mastocarpus_sporophyte,,2,layer2,mastocarpus_sporophyte
Davenport,Davenport_6,5/10/2015,2015,6,0.006111111,1,6,1.7,,0,0,zone3,2015_zone3,mastocarpus_sporophyte,mastocarpus_sporophyte,,1,layer1,mastocarpus_sporophyte
Davenport,Davenport_7,5/10/2015,2015,7,1.56,1,7,0,bed,1,0,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_7,5/10/2015,2015,7,1.519545455,1,7,0.05,bed,1,0,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_7,5/10/2015,2015,7,1.479090909,1,7,0.1,bed,1,0,bed,2015_bed,pollicipes,pollicipes,,1,layer1,pollicipes
Davenport,Davenport_7,5/10/2015,2015,7,1.438636364,1,7,0.15,bed,1,0,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_7,5/10/2015,2015,7,1.398181818,1,7,0.2,bed,1,0,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_7,5/10/2015,2015,7,1.357727273,1,7,0.25,bed,1,0,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_7,5/10/2015,2015,7,1.317272727,1,7,0.3,bed,1,0,bed,2015_bed,pollicipes,pollicipes,,1,layer1,pollicipes
Davenport,Davenport_7,5/10/2015,2015,7,1.276818182,1,7,0.35,bed,1,0,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_7,5/10/2015,2015,7,1.236363636,1,7,0.4,bed,1,0,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_7,5/10/2015,2015,7,1.195909091,1,7,0.45,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_7,5/10/2015,2015,7,1.155454545,1,7,0.5,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_7,5/10/2015,2015,7,1.139272727,1,7,0.52,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_7,5/10/2015,2015,7,1.131181818,1,7,0.53,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_7,5/10/2015,2015,7,1.123090909,1,7,0.54,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_7,5/10/2015,2015,7,1.115,1,7,0.55,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_7,5/10/2015,2015,7,1.106909091,1,7,0.56,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_7,5/10/2015,2015,7,1.098818182,1,7,0.57,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_7,5/10/2015,2015,7,1.090727273,1,7,0.58,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_7,5/10/2015,2015,7,1.082636364,1,7,0.59,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_7,5/10/2015,2015,7,1.074545455,1,7,0.6,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_7,5/10/2015,2015,7,1.066454545,1,7,0.61,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_7,5/10/2015,2015,7,1.058363636,1,7,0.62,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_7,5/10/2015,2015,7,1.050272727,1,7,0.63,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_7,5/10/2015,2015,7,1.042181818,1,7,0.64,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_7,5/10/2015,2015,7,1.034090909,1,7,0.65,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_7,5/10/2015,2015,7,1.026,1,7,0.66,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_7,5/10/2015,2015,7,1.017909091,1,7,0.67,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_7,5/10/2015,2015,7,1.009818182,1,7,0.68,bed,1,1,bed,2015_bed,mytilus,mytilus,,1,layer1,mytilus
Davenport,Davenport_7,5/10/2015,2015,7,1.001727273,1,7,0.69,,0,1,bed,2015_bed,balanus,balanus,,1,layer1,balanus
Davenport,Davenport_7,5/10/2015,2015,7,0.993636364,1,7,0.7,,0,1,bed,2015_bed,balanus,mastocarpus_sporophyte,,2,layer1,balanus
Davenport,Davenport_7,5/10/2015,2015,7,0.993636364,1,7,0.7,,0,1,bed,2015_bed,balanus,mastocarpus_sporophyte,,2,layer2,mastocarpus_sporophyte
Davenport,Davenport_7,5/10/2015,2015,7,0.985545455,1,7,0.71,,0,1,bed,2015_bed,balanus,mastocarpus_sporophyte,,2,layer1,balanus
Davenport,Davenport_7,5/10/2015,2015,7,0.985545455,1,7,0.71,,0,1,bed,2015_bed,balanus,mastocarpus_sporophyte,,2,layer2,mastocarpus_sporophyte
Davenport,Davenport_7,5/10/2015,2015,7,0.977454545,1,7,0.72,,0,1,bed,2015_bed,balanus,mastocarpus_sporophyte,,2,layer1,balanus
Davenport,Davenport_7,5/10/2015,2015,7,0.977454545,1,7,0.72,,0,1,bed,2015_bed,balanus,mastocarpus_sporophyte,,2,layer2,mastocarpus_sporophyte
Davenport,Davenport_7,5/10/2015,2015,7,0.969363636,1,7,0.73,,0,1,bed,2015_bed,balanus,mastocarpus_sporophyte,,2,layer1,balanus
Davenport,Davenport_7,5/10/2015,2015,7,0.969363636,1,7,0.73,,0,1,bed,2015_bed,balanus,mastocarpus_sporophyte,,2,layer2,mastocarpus_sporophyte
Davenport,Davenport_7,5/10/2015,2015,7,0.961272727,1,7,0.74,,0,1,bed,2015_bed,mastocarpus_sporophyte,mastocarpus_sporophyte,,1,layer1,mastocarpus_sporophyte
Davenport,Davenport_7,5/10/2015,2015,7,0.953181818,1,7,0.75,,0,1,bed,2015_bed,balanus,balanus,,1,layer1,balanus
Davenport,Davenport_7,5/10/2015,2015,7,0.945090909,1,7,0.76,,0,1,bed,2015_bed,balanus,mastocarpus_sporophyte,,2,layer1,balanus
Davenport,Davenport_7,5/10/2015,2015,7,0.945090909,1,7,0.76,,0,1,bed,2015_bed,balanus,mastocarpus_sporophyte,,2,layer2,mastocarpus_sporophyte
Davenport,Davenport_7,5/10/2015,2015,7,0.937,1,7,0.77,,0,1,bed,2015_bed,balanus,balanus,,1,layer1,balanus
Davenport,Davenport_7,5/10/2015,2015,7,0.928909091,1,7,0.78,,0,1,bed,2015_bed,balanus,balanus,,1,layer1,balanus
Davenport,Davenport_7,5/10/2015,2015,7,0.920818182,1,7,0.79,,0,1,bed,2015_bed,balanus,balanus,,1,layer1,balanus
Davenport,Davenport_7,5/10/2015,2015,7,0.912727273,1,7,0.8,,0,1,bed,2015_bed,balanus,mastocarpus_sporophyte,,2,layer1,balanus
Davenport,Davenport_7,5/10/2015,2015,7,0.912727273,1,7,0.8,,0,1,bed,2015_bed,balanus,mastocarpus_sporophyte,,2,layer2,mastocarpus_sporophyte
Davenport,Davenport_7,5/10/2015,2015,7,0.904636364,1,7,0.81,,0,1,bed,2015_bed,balanus,balanus,,1,layer1,balanus
Davenport,Davenport_7,5/10/2015,2015,7,0.896545455,1,7,0.82,,0,1,bed,2015_bed,mastocarpus_sporophyte,mastocarpus_sporophyte,,1,layer1,mastocarpus_sporophyte
Davenport,Davenport_7,5/10/2015,2015,7,0.888454545,1,7,0.83,,0,1,bed,2015_bed,mastocarpus_sporophyte,mastocarpus_sporophyte,,1,layer1,mastocarpus_sporophyte
Davenport,Davenport_7,5/10/2015,2015,7,0.880363636,1,7,0.84,,0,1,bed,2015_bed,balanus,mastocarpus_sporophyte,,2,layer1,balanus
Davenport,Davenport_7,5/10/2015,2015,7,0.880363636,1,7,0.84,,0,1,bed,2015_bed,balanus,mastocarpus_sporophyte,,2,layer2,mastocarpus_sporophyte
Davenport,Davenport_7,5/10/2015,2015,7,0.872272727,1,7,0.85,,0,1,bed,2015_bed,mastocarpus_sporophyte,mastocarpus_sporophyte,,1,layer1,mastocarpus_sporophyte
Davenport,Davenport_7,5/10/2015,2015,7,0.864181818,1,7,0.86,,0,1,bed,2015_bed,rock,rock,,1,layer1,rock
Davenport,Davenport_7,5/10/2015,2015,7,0.856090909,1,7,0.87,,0,1,bed,2015_bed,rock,rock,,1,layer1,rock
Davenport,Davenport_7,5/10/2015,2015,7,0.848,1,7,0.88,,0,1,bed,2015_bed,mastocarpus_sporophyte,mastocarpus_sporophyte,,1,layer1,mastocarpus_sporophyte
Davenport,Davenport_7,5/10/2015,2015,7,0.839909091,1,7,0.89,,0,1,bed,2015_bed,mastocarpus_sporophyte,mastocarpus_sporophyte,,1,layer1,mastocarpus_sporophyte
Davenport,Davenport_7,5/10/2015,2015,7,0.831818182,1,7,0.9,,0,1,bed,2015_bed,rock,rock,,1,layer1,rock
Davenport,Davenport_7,5/10/2015,2015,7,0.823727273,1,7,0.91,,0,1,expansion,2015_expansion,balanus,mastocarpus_sporophyte,,2,layer1,balanus
Davenport,Davenport_7,5/10/2015,2015,7,0.823727273,1,7,0.91,,0,1,expansion,2015_expansion,balanus,mastocarpus_sporophyte,,2,layer2,mastocarpus_sporophyte
